Link Name,Average Travel Time (s),Standard Dev,Time,,
CAJT_SLA183_CR1_CR2,156.00,136.30,04:35,,
CAJT_SLA183_CR1_CR2,123.77,4.00,04:40,,
CAJT_SLA183_CR1_CR2,124.74,1.25,04:45,,
CAJT_SLA183_CR1_CR2,124.28,3.06,04:50,,
CAJT_SLA183_CR1_CR2,155.76,130.50,04:55,,
CAJT_SLA183_CR1_CR2,146.50,81.83,05:00,,
CAJT_SLA183_CR1_CR2,140.96,84.77,05:05,,
CAJT_SLA183_CR1_CR2,124.61,2.20,05:10,,
CAJT_SLA183_CR1_CR2,125.00,0.00,05:15,,
CAJT_SLA183_CR1_CR2,124.12,3.62,05:20,,
CAJT_SLA183_CR1_CR2,124.29,2.31,05:25,,
CAJT_SLA183_CR1_CR2,125.00,0.00,05:30,,
CAJT_SLA183_CR1_CR2,125.00,0.00,05:35,,
CAJT_SLA183_CR1_CR2,125.00,0.00,05:40,,
CAJT_SLA183_CR1_CR2,125.00,0.00,05:45,,
CAJT_SLA183_CR1_CR2,125.00,0.00,05:50,,
CAJT_SLA183_CR1_CR2,125.00,0.00,05:55,,
CAJT_SLA183_CR1_CR2,125.00,0.00,06:00,,
CAJT_SLA183_CR1_CR2,125.00,0.00,06:05,,
CAJT_SLA183_CR1_CR2,125.00,0.00,06:10,,
CAJT_SLA183_CR1_CR2,125.00,0.00,06:15,,
CAJT_SLA183_CR1_CR2,125.00,0.00,06:20,,
CAJT_SLA183_CR1_CR2,125.00,0.00,06:25,,
CAJT_SLA183_CR1_CR2,125.00,0.00,06:30,,
CAJT_SLA183_CR1_CR2,125.00,0.00,06:35,,
CAJT_SLA183_CR1_CR2,125.00,0.00,06:40,,
CAJT_SLA183_CR1_CR2,125.00,0.00,06:45,,
CAJT_SLA183_CR1_CR2,124.12,3.64,06:50,,
CAJT_SLA183_CR1_CR2,124.53,1.94,06:55,,
CAJT_SLA183_CR1_CR2,126.70,8.85,07:00,,
CAJT_SLA183_CR1_CR2,127.33,8.04,07:05,,
CAJT_SLA183_CR1_CR2,125.94,3.88,07:10,,
CAJT_SLA183_CR1_CR2,125.00,0.00,07:15,,
CAJT_SLA183_CR1_CR2,127.28,9.00,07:20,,
CAJT_SLA183_CR1_CR2,125.00,0.00,07:25,,
CAJT_SLA183_CR1_CR2,125.00,0.00,07:30,,
CAJT_SLA183_CR1_CR2,125.00,0.00,07:35,,
CAJT_SLA183_CR1_CR2,125.00,0.00,07:40,,
CAJT_SLA183_CR1_CR2,130.40,24.15,07:45,,
CAJT_SLA183_CR1_CR2,128.53,13.09,07:50,,
CAJT_SLA183_CR1_CR2,126.59,5.82,07:55,,
CAJT_SLA183_CR1_CR2,135.33,33.57,08:00,,
CAJT_SLA183_CR1_CR2,132.38,19.70,08:05,,
CAJT_SLA183_CR1_CR2,133.24,15.55,08:10,,
CAJT_SLA183_CR1_CR2,129.53,14.05,08:15,,
CAJT_SLA183_CR1_CR2,131.03,15.86,08:20,,
CAJT_SLA183_CR1_CR2,127.52,7.39,08:25,,
CAJT_SLA183_CR1_CR2,132.29,24.98,08:30,,
CAJT_SLA183_CR1_CR2,132.25,24.19,08:35,,
