Site Name,Average,StDev,Time,,
CAJT_GHA167_DR2A_DR2,114.00,12.77,21:45,,
CAJT_GHA167_DR2A_DR2,115.10,10.04,21:50,,
CAJT_GHA167_DR2A_DR2,107.60,5.77,21:55,,
CAJT_GHA167_DR2A_DR2,109.00,11.79,22:00,,
CAJT_GHA167_DR2A_DR2,111.60,15.98,22:05,,
CAJT_GHA167_DR2A_DR2,106.20,10.35,22:10,,
CAJT_GHA167_DR2A_DR2,101.40,10.06,22:15,,
CAJT_GHA167_DR2A_DR2,117.60,15.08,22:20,,
CAJT_GHA167_DR2A_DR2,106.40,13.90,22:25,,
CAJT_GHA167_DR2A_DR2,110.00,14.07,22:30,,
CAJT_GHA167_DR2A_DR2,110.40,6.91,22:35,,
CAJT_GHA167_DR2A_DR2,109.00,10.05,22:40,,
CAJT_GHA167_DR2A_DR2,108.00,10.42,22:45,,
CAJT_GHA167_DR2A_DR2,117.20,13.58,22:50,,
CAJT_GHA167_DR2A_DR2,104.60,16.04,22:55,,
CAJT_GHA167_DR2A_DR2,94.80,15.01,23:00,,
CAJT_GHA167_DR2A_DR2,105.00,16.82,23:05,,
CAJT_GHA167_DR2A_DR2,102.40,16.59,23:10,,
CAJT_GHA167_DR2A_DR2,103.80,20.19,23:15,,
CAJT_GHA167_DR2A_DR2,117.60,22.04,23:20,,
CAJT_GHA167_DR2A_DR2,108.60,7.20,23:25,,
CAJT_GHA167_DR2A_DR2,99.10,13.49,23:30,,
CAJT_GHA167_DR2A_DR2,99.40,13.87,23:35,,
CAJT_GHA167_DR2A_DR2,97.80,10.33,23:40,,
CAJT_GHA167_DR2A_DR2,98.80,11.63,23:45,,
CAJT_GHA167_DR2A_DR2,95.40,9.18,23:50,,
CAJT_GHA167_DR2A_DR2,90.40,12.07,23:55,,
,,,,,
CAJT_GHA167_DR3_DR2,177.18,15.86,00:00,,
CAJT_GHA167_DR3_DR2,174.37,9.95,00:05,,
CAJT_GHA167_DR3_DR2,176.39,24.05,00:10,,
CAJT_GHA167_DR3_DR2,179.57,28.42,00:15,,
CAJT_GHA167_DR3_DR2,173.33,14.46,00:20,,
CAJT_GHA167_DR3_DR2,173.02,13.15,00:25,,
CAJT_GHA167_DR3_DR2,174.20,13.05,00:30,,
CAJT_GHA167_DR3_DR2,171.43,10.55,00:35,,
CAJT_GHA167_DR3_DR2,172.86,11.22,00:40,,
CAJT_GHA167_DR3_DR2,171.45,9.94,00:45,,
CAJT_GHA167_DR3_DR2,170.84,10.18,00:50,,
CAJT_GHA167_DR3_DR2,169.81,8.80,00:55,,
CAJT_GHA167_DR3_DR2,169.45,7.39,01:00,,
CAJT_GHA167_DR3_DR2,169.82,8.22,01:05,,
CAJT_GHA167_DR3_DR2,169.35,6.59,01:10,,
CAJT_GHA167_DR3_DR2,168.59,5.52,01:15,,
CAJT_GHA167_DR3_DR2,169.55,6.96,01:20,,
CAJT_GHA167_DR3_DR2,169.37,5.58,01:25,,
CAJT_GHA167_DR3_DR2,168.76,3.86,01:30,,
CAJT_GHA167_DR3_DR2,168.22,2.85,01:35,,
CAJT_GHA167_DR3_DR2,168.53,5.35,01:40,,
CAJT_GHA167_DR3_DR2,169.45,8.09,01:45,,
CAJT_GHA167_DR3_DR2,168.51,5.81,01:50,,
CAJT_GHA167_DR3_DR2,168.71,5.66,01:55,,
CAJT_GHA167_DR3_DR2,168.08,2.54,02:00,,
CAJT_GHA167_DR3_DR2,168.31,3.76,02:05,,
CAJT_GHA167_DR3_DR2,167.92,2.02,02:10,,
CAJT_GHA167_DR3_DR2,168.13,3.95,02:15,,
CAJT_GHA167_DR3_DR2,167.63,1.20,02:20,,
CAJT_GHA167_DR3_DR2,168.86,5.74,02:25,,
CAJT_GHA167_DR3_DR2,168.61,3.17,02:30,,
CAJT_GHA167_DR3_DR2,168.82,4.28,02:35,,
CAJT_GHA167_DR3_DR2,169.92,8.19,02:40,,
CAJT_GHA167_DR3_DR2,170.29,7.97,02:45,,
CAJT_GHA167_DR3_DR2,170.63,8.78,02:50,,
CAJT_GHA167_DR3_DR2,168.67,4.37,02:55,,
CAJT_GHA167_DR3_DR2,167.94,1.64,03:00,,
CAJT_GHA167_DR3_DR2,168.39,3.44,03:05,,
CAJT_GHA167_DR3_DR2,169.43,6.37,03:10,,
CAJT_GHA167_DR3_DR2,168.94,5.37,03:15,,
CAJT_GHA167_DR3_DR2,168.35,3.47,03:20,,
CAJT_GHA167_DR3_DR2,168.20,0.41,03:25,,
CAJT_GHA167_DR3_DR2,168.20,0.41,03:30,,
CAJT_GHA167_DR3_DR2,169.48,4.89,03:35,,
CAJT_GHA167_DR3_DR2,171.16,6.94,03:40,,
CAJT_GHA167_DR3_DR2,171.24,5.58,03:45,,
CAJT_GHA167_DR3_DR2,171.33,5.84,03:50,,
CAJT_GHA167_DR3_DR2,170.83,2.32,03:55,,
CAJT_GHA167_DR3_DR2,172.14,3.39,04:00,,
CAJT_GHA167_DR3_DR2,173.43,2.92,04:05,,
CAJT_GHA167_DR3_DR2,174.78,4.82,04:10,,
CAJT_GHA167_DR3_DR2,175.38,3.73,04:15,,
CAJT_GHA167_DR3_DR2,177.04,7.29,04:20,,
CAJT_GHA167_DR3_DR2,177.63,8.30,04:25,,
CAJT_GHA167_DR3_DR2,178.59,5.83,04:30,,
CAJT_GHA167_DR3_DR2,180.69,7.28,04:35,,
CAJT_GHA167_DR3_DR2,181.53,6.60,04:40,,
CAJT_GHA167_DR3_DR2,181.63,8.63,04:45,,
CAJT_GHA167_DR3_DR2,182.96,8.21,04:50,,
CAJT_GHA167_DR3_DR2,184.80,8.99,04:55,,
CAJT_GHA167_DR3_DR2,187.37,11.21,05:00,,
CAJT_GHA167_DR3_DR2,188.16,8.81,05:05,,
CAJT_GHA167_DR3_DR2,189.69,8.59,05:10,,
CAJT_GHA167_DR3_DR2,193.27,15.62,05:15,,
CAJT_GHA167_DR3_DR2,199.59,17.94,05:20,,
CAJT_GHA167_DR3_DR2,196.16,13.23,05:25,,
CAJT_GHA167_DR3_DR2,193.80,10.98,05:30,,
CAJT_GHA167_DR3_DR2,194.52,10.65,05:35,,
CAJT_GHA167_DR3_DR2,192.04,12.08,05:40,,
CAJT_GHA167_DR3_DR2,191.41,12.18,05:45,,
CAJT_GHA167_DR3_DR2,196.84,15.22,05:50,,
CAJT_GHA167_DR3_DR2,198.70,21.84,05:55,,
CAJT_GHA167_DR3_DR2,194.63,16.08,06:00,,
CAJT_GHA167_DR3_DR2,197.76,14.42,06:05,,
CAJT_GHA167_DR3_DR2,197.94,14.48,06:10,,
CAJT_GHA167_DR3_DR2,194.74,13.40,06:15,,
CAJT_GHA167_DR3_DR2,199.80,12.67,06:20,,
CAJT_GHA167_DR3_DR2,199.61,13.03,06:25,,
CAJT_GHA167_DR3_DR2,201.31,12.42,06:30,,
CAJT_GHA167_DR3_DR2,205.72,12.51,06:35,,
CAJT_GHA167_DR3_DR2,205.39,12.30,06:40,,
CAJT_GHA167_DR3_DR2,207.22,12.83,06:45,,
CAJT_GHA167_DR3_DR2,207.10,12.46,06:50,,
CAJT_GHA167_DR3_DR2,211.57,15.62,06:55,,
CAJT_GHA167_DR3_DR2,216.59,16.77,07:00,,
CAJT_GHA167_DR3_DR2,219.14,16.69,07:05,,
CAJT_GHA167_DR3_DR2,221.65,15.86,07:10,,
CAJT_GHA167_DR3_DR2,228.41,18.78,07:15,,
CAJT_GHA167_DR3_DR2,229.88,22.16,07:20,,
CAJT_GHA167_DR3_DR2,235.41,24.95,07:25,,
CAJT_GHA167_DR3_DR2,245.24,34.65,07:30,,
CAJT_GHA167_DR3_DR2,254.60,39.62,07:35,,
CAJT_GHA167_DR3_DR2,263.10,41.75,07:40,,
CAJT_GHA167_DR3_DR2,272.69,51.75,07:45,,
CAJT_GHA167_DR3_DR2,272.39,56.29,07:50,,
CAJT_GHA167_DR3_DR2,281.61,68.32,07:55,,
CAJT_GHA167_DR3_DR2,301.90,78.56,08:00,,
CAJT_GHA167_DR3_DR2,307.94,82.62,08:05,,
CAJT_GHA167_DR3_DR2,318.88,89.43,08:10,,
CAJT_GHA167_DR3_DR2,327.41,92.55,08:15,,
CAJT_GHA167_DR3_DR2,335.56,103.79,08:20,,
CAJT_GHA167_DR3_DR2,339.04,104.94,08:25,,
CAJT_GHA167_DR3_DR2,358.47,119.55,08:30,,
CAJT_GHA167_DR3_DR2,364.82,117.10,08:35,,
CAJT_GHA167_DR3_DR2,376.74,132.10,08:40,,
CAJT_GHA167_DR3_DR2,391.47,143.91,08:45,,
CAJT_GHA167_DR3_DR2,394.10,146.06,08:50,,
CAJT_GHA167_DR3_DR2,386.45,140.79,08:55,,
CAJT_GHA167_DR3_DR2,369.98,131.65,09:00,,
CAJT_GHA167_DR3_DR2,351.47,117.70,09:05,,
CAJT_GHA167_DR3_DR2,332.35,101.11,09:10,,
CAJT_GHA167_DR3_DR2,306.64,82.50,09:15,,
CAJT_GHA167_DR3_DR2,283.82,66.57,09:20,,
CAJT_GHA167_DR3_DR2,273.14,56.68,09:25,,
CAJT_GHA167_DR3_DR2,271.73,46.69,09:30,,
CAJT_GHA167_DR3_DR2,264.69,43.72,09:35,,
CAJT_GHA167_DR3_DR2,257.80,37.25,09:40,,
CAJT_GHA167_DR3_DR2,257.73,32.94,09:45,,
CAJT_GHA167_DR3_DR2,259.16,32.05,09:50,,
CAJT_GHA167_DR3_DR2,255.62,32.24,09:55,,
CAJT_GHA167_DR3_DR2,257.96,30.81,10:00,,
CAJT_GHA167_DR3_DR2,253.33,32.02,10:05,,
CAJT_GHA167_DR3_DR2,247.41,30.31,10:10,,
CAJT_GHA167_DR3_DR2,245.14,26.70,10:15,,
CAJT_GHA167_DR3_DR2,250.35,29.08,10:20,,
CAJT_GHA167_DR3_DR2,250.51,28.15,10:25,,
CAJT_GHA167_DR3_DR2,253.29,33.68,10:30,,
CAJT_GHA167_DR3_DR2,249.11,35.56,10:35,,
CAJT_GHA167_DR3_DR2,250.63,29.49,10:40,,
CAJT_GHA167_DR3_DR2,249.02,32.21,10:45,,
CAJT_GHA167_DR3_DR2,249.29,30.70,10:50,,
CAJT_GHA167_DR3_DR2,250.05,34.04,10:55,,
CAJT_GHA167_DR3_DR2,248.63,28.99,11:00,,
CAJT_GHA167_DR3_DR2,252.77,34.05,11:05,,
CAJT_GHA167_DR3_DR2,250.79,37.35,11:10,,
CAJT_GHA167_DR3_DR2,244.49,29.09,11:15,,
CAJT_GHA167_DR3_DR2,244.78,37.89,11:20,,
CAJT_GHA167_DR3_DR2,251.22,41.33,11:25,,
CAJT_GHA167_DR3_DR2,250.92,35.04,11:30,,
CAJT_GHA167_DR3_DR2,250.03,29.01,11:35,,
CAJT_GHA167_DR3_DR2,248.98,23.93,11:40,,
CAJT_GHA167_DR3_DR2,251.76,31.06,11:45,,
CAJT_GHA167_DR3_DR2,247.73,27.35,11:50,,
CAJT_GHA167_DR3_DR2,253.90,43.14,11:55,,
CAJT_GHA167_DR3_DR2,249.27,26.20,12:00,,
CAJT_GHA167_DR3_DR2,255.94,38.19,12:05,,
CAJT_GHA167_DR3_DR2,250.92,36.39,12:10,,
CAJT_GHA167_DR3_DR2,252.20,35.06,12:15,,
CAJT_GHA167_DR3_DR2,250.41,34.21,12:20,,
CAJT_GHA167_DR3_DR2,245.53,31.01,12:25,,
CAJT_GHA167_DR3_DR2,242.76,27.01,12:30,,
CAJT_GHA167_DR3_DR2,244.74,27.38,12:35,,
CAJT_GHA167_DR3_DR2,244.12,24.86,12:40,,
CAJT_GHA167_DR3_DR2,241.82,26.41,12:45,,
CAJT_GHA167_DR3_DR2,242.86,34.20,12:50,,
CAJT_GHA167_DR3_DR2,247.46,35.44,12:55,,
CAJT_GHA167_DR3_DR2,242.76,28.26,13:00,,
CAJT_GHA167_DR3_DR2,240.18,31.48,13:05,,
CAJT_GHA167_DR3_DR2,249.88,66.55,13:10,,
CAJT_GHA167_DR3_DR2,245.49,42.73,13:15,,
CAJT_GHA167_DR3_DR2,247.88,40.52,13:20,,
CAJT_GHA167_DR3_DR2,254.81,41.13,13:25,,
CAJT_GHA167_DR3_DR2,250.98,34.65,13:30,,
CAJT_GHA167_DR3_DR2,249.03,33.31,13:35,,
CAJT_GHA167_DR3_DR2,243.46,29.05,13:40,,
CAJT_GHA167_DR3_DR2,247.98,31.42,13:45,,
CAJT_GHA167_DR3_DR2,241.96,27.91,13:50,,
CAJT_GHA167_DR3_DR2,243.63,26.64,13:55,,
CAJT_GHA167_DR3_DR2,247.40,25.19,14:00,,
CAJT_GHA167_DR3_DR2,244.96,27.39,14:05,,
CAJT_GHA167_DR3_DR2,241.88,23.18,14:10,,
CAJT_GHA167_DR3_DR2,244.50,21.57,14:15,,
CAJT_GHA167_DR3_DR2,245.85,24.00,14:20,,
CAJT_GHA167_DR3_DR2,248.46,28.21,14:25,,
CAJT_GHA167_DR3_DR2,247.73,26.99,14:30,,
CAJT_GHA167_DR3_DR2,252.80,38.37,14:35,,
CAJT_GHA167_DR3_DR2,252.19,37.71,14:40,,
CAJT_GHA167_DR3_DR2,247.46,32.10,14:45,,
CAJT_GHA167_DR3_DR2,249.04,32.33,14:50,,
CAJT_GHA167_DR3_DR2,249.58,30.06,14:55,,
CAJT_GHA167_DR3_DR2,251.77,27.37,15:00,,
CAJT_GHA167_DR3_DR2,252.54,29.90,15:05,,
CAJT_GHA167_DR3_DR2,250.29,28.83,15:10,,
CAJT_GHA167_DR3_DR2,254.71,29.97,15:15,,
CAJT_GHA167_DR3_DR2,261.08,40.45,15:20,,
CAJT_GHA167_DR3_DR2,259.19,38.76,15:25,,
CAJT_GHA167_DR3_DR2,267.94,38.83,15:30,,
CAJT_GHA167_DR3_DR2,271.76,38.16,15:35,,
CAJT_GHA167_DR3_DR2,264.54,33.01,15:40,,
CAJT_GHA167_DR3_DR2,261.21,35.04,15:45,,
CAJT_GHA167_DR3_DR2,259.54,36.19,15:50,,
CAJT_GHA167_DR3_DR2,265.88,49.05,15:55,,
CAJT_GHA167_DR3_DR2,259.17,38.51,16:00,,
CAJT_GHA167_DR3_DR2,255.85,48.73,16:05,,
CAJT_GHA167_DR3_DR2,255.38,33.97,16:10,,
CAJT_GHA167_DR3_DR2,250.52,26.94,16:15,,
CAJT_GHA167_DR3_DR2,252.40,28.94,16:20,,
CAJT_GHA167_DR3_DR2,256.46,32.10,16:25,,
CAJT_GHA167_DR3_DR2,255.27,33.18,16:30,,
CAJT_GHA167_DR3_DR2,252.52,32.97,16:35,,
CAJT_GHA167_DR3_DR2,258.42,37.37,16:40,,
CAJT_GHA167_DR3_DR2,257.75,33.88,16:45,,
CAJT_GHA167_DR3_DR2,264.48,51.69,16:50,,
CAJT_GHA167_DR3_DR2,270.46,67.33,16:55,,
CAJT_GHA167_DR3_DR2,265.98,42.09,17:00,,
CAJT_GHA167_DR3_DR2,261.38,44.12,17:05,,
CAJT_GHA167_DR3_DR2,267.17,46.41,17:10,,
CAJT_GHA167_DR3_DR2,266.65,40.99,17:15,,
CAJT_GHA167_DR3_DR2,278.45,64.07,17:20,,
CAJT_GHA167_DR3_DR2,275.15,71.36,17:25,,
CAJT_GHA167_DR3_DR2,273.36,68.61,17:30,,
CAJT_GHA167_DR3_DR2,286.48,79.16,17:35,,
CAJT_GHA167_DR3_DR2,280.66,67.30,17:40,,
CAJT_GHA167_DR3_DR2,269.68,53.59,17:45,,
CAJT_GHA167_DR3_DR2,259.13,44.80,17:50,,
CAJT_GHA167_DR3_DR2,260.32,47.19,17:55,,
CAJT_GHA167_DR3_DR2,260.17,42.18,18:00,,
CAJT_GHA167_DR3_DR2,257.55,44.71,18:05,,
CAJT_GHA167_DR3_DR2,263.69,57.90,18:10,,
CAJT_GHA167_DR3_DR2,252.58,33.33,18:15,,
CAJT_GHA167_DR3_DR2,244.10,24.12,18:20,,
CAJT_GHA167_DR3_DR2,242.90,26.30,18:25,,
CAJT_GHA167_DR3_DR2,242.58,28.73,18:30,,
CAJT_GHA167_DR3_DR2,245.78,31.78,18:35,,
CAJT_GHA167_DR3_DR2,241.33,27.35,18:40,,
CAJT_GHA167_DR3_DR2,234.96,25.65,18:45,,
CAJT_GHA167_DR3_DR2,237.27,27.61,18:50,,
CAJT_GHA167_DR3_DR2,236.04,27.85,18:55,,
CAJT_GHA167_DR3_DR2,231.83,23.95,19:00,,
CAJT_GHA167_DR3_DR2,230.25,24.10,19:05,,
CAJT_GHA167_DR3_DR2,228.48,24.26,19:10,,
CAJT_GHA167_DR3_DR2,223.09,19.96,19:15,,
CAJT_GHA167_DR3_DR2,223.51,18.79,19:20,,
CAJT_GHA167_DR3_DR2,224.17,20.87,19:25,,
CAJT_GHA167_DR3_DR2,221.42,15.36,19:30,,
CAJT_GHA167_DR3_DR2,219.72,15.44,19:35,,
CAJT_GHA167_DR3_DR2,216.88,15.42,19:40,,
CAJT_GHA167_DR3_DR2,213.54,10.26,19:45,,
CAJT_GHA167_DR3_DR2,212.63,11.85,19:50,,
CAJT_GHA167_DR3_DR2,213.68,12.18,19:55,,
CAJT_GHA167_DR3_DR2,208.31,11.36,20:00,,
CAJT_GHA167_DR3_DR2,211.19,8.98,20:05,,
CAJT_GHA167_DR3_DR2,209.71,8.36,20:10,,
CAJT_GHA167_DR3_DR2,208.41,10.48,20:15,,
CAJT_GHA167_DR3_DR2,214.46,18.26,20:20,,
CAJT_GHA167_DR3_DR2,211.56,13.05,20:25,,
CAJT_GHA167_DR3_DR2,209.63,10.77,20:30,,
CAJT_GHA167_DR3_DR2,207.75,10.74,20:35,,
CAJT_GHA167_DR3_DR2,203.29,8.81,20:40,,
CAJT_GHA167_DR3_DR2,200.79,8.79,20:45,,
CAJT_GHA167_DR3_DR2,203.46,10.54,20:50,,
CAJT_GHA167_DR3_DR2,204.98,14.88,20:55,,
CAJT_GHA167_DR3_DR2,204.00,12.46,21:00,,
CAJT_GHA167_DR3_DR2,202.48,9.38,21:05,,
CAJT_GHA167_DR3_DR2,202.98,9.49,21:10,,
CAJT_GHA167_DR3_DR2,207.06,26.15,21:15,,
CAJT_GHA167_DR3_DR2,208.17,27.27,21:20,,
CAJT_GHA167_DR3_DR2,203.44,15.28,21:25,,
CAJT_GHA167_DR3_DR2,199.94,10.05,21:30,,
CAJT_GHA167_DR3_DR2,198.96,9.84,21:35,,
CAJT_GHA167_DR3_DR2,200.44,9.03,21:40,,
CAJT_GHA167_DR3_DR2,201.35,12.42,21:45,,
CAJT_GHA167_DR3_DR2,205.23,16.88,21:50,,
CAJT_GHA167_DR3_DR2,201.01,16.03,21:55,,
CAJT_GHA167_DR3_DR2,201.69,14.68,22:00,,
CAJT_GHA167_DR3_DR2,200.77,14.97,22:05,,
CAJT_GHA167_DR3_DR2,198.79,13.48,22:10,,
CAJT_GHA167_DR3_DR2,200.02,15.85,22:15,,
CAJT_GHA167_DR3_DR2,203.79,20.07,22:20,,
CAJT_GHA167_DR3_DR2,196.96,14.31,22:25,,
CAJT_GHA167_DR3_DR2,193.77,14.75,22:30,,
CAJT_GHA167_DR3_DR2,193.54,13.42,22:35,,
CAJT_GHA167_DR3_DR2,192.23,14.41,22:40,,
CAJT_GHA167_DR3_DR2,191.44,13.68,22:45,,
CAJT_GHA167_DR3_DR2,196.23,18.34,22:50,,
CAJT_GHA167_DR3_DR2,190.48,12.66,22:55,,
CAJT_GHA167_DR3_DR2,187.38,15.59,23:00,,
CAJT_GHA167_DR3_DR2,189.77,13.96,23:05,,
CAJT_GHA167_DR3_DR2,189.83,14.67,23:10,,
CAJT_GHA167_DR3_DR2,191.95,19.73,23:15,,
CAJT_GHA167_DR3_DR2,190.96,16.85,23:20,,
CAJT_GHA167_DR3_DR2,188.13,15.17,23:25,,
CAJT_GHA167_DR3_DR2,185.06,13.59,23:30,,
CAJT_GHA167_DR3_DR2,183.96,14.20,23:35,,
CAJT_GHA167_DR3_DR2,182.19,12.67,23:40,,
CAJT_GHA167_DR3_DR2,180.79,13.66,23:45,,
CAJT_GHA167_DR3_DR2,179.48,12.52,23:50,,
CAJT_GHA167_DR3_DR2,178.69,19.56,23:55,,
,,,,,
CAJT_GHA167_DR3_DR2A,88.80,12.60,00:00,,
CAJT_GHA167_DR3_DR2A,95.40,11.99,00:05,,
CAJT_GHA167_DR3_DR2A,96.80,13.44,00:10,,
CAJT_GHA167_DR3_DR2A,103.40,9.21,00:15,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,00:20,,
CAJT_GHA167_DR3_DR2A,104.80,11.63,00:25,,
CAJT_GHA167_DR3_DR2A,105.50,7.88,00:30,,
CAJT_GHA167_DR3_DR2A,105.20,10.73,00:35,,
CAJT_GHA167_DR3_DR2A,107.60,5.37,00:40,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,00:45,,
CAJT_GHA167_DR3_DR2A,93.60,18.41,00:50,,
CAJT_GHA167_DR3_DR2A,100.60,9.18,00:55,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,01:00,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,01:05,,
CAJT_GHA167_DR3_DR2A,96.30,16.39,01:10,,
CAJT_GHA167_DR3_DR2A,106.40,8.05,01:15,,
CAJT_GHA167_DR3_DR2A,105.80,9.39,01:20,,
CAJT_GHA167_DR3_DR2A,107.80,4.92,01:25,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,01:30,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,01:35,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,01:40,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,01:45,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,01:50,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,01:55,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,02:00,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,02:05,,
CAJT_GHA167_DR3_DR2A,104.10,13.22,02:10,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,02:15,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,02:20,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,02:25,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,02:30,,
CAJT_GHA167_DR3_DR2A,104.20,12.97,02:35,,
CAJT_GHA167_DR3_DR2A,107.00,6.71,02:40,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,02:45,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,02:50,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,02:55,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,03:00,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,03:05,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,03:10,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,03:15,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,03:20,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,03:25,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,03:30,,
CAJT_GHA167_DR3_DR2A,104.60,12.07,03:35,,
CAJT_GHA167_DR3_DR2A,107.20,6.26,03:40,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,03:45,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,03:50,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,03:55,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,04:00,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,04:05,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,04:10,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,04:15,,
CAJT_GHA167_DR3_DR2A,104.00,13.42,04:20,,
CAJT_GHA167_DR3_DR2A,96.40,22.96,04:25,,
CAJT_GHA167_DR3_DR2A,107.30,8.54,04:30,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,04:35,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,04:40,,
CAJT_GHA167_DR3_DR2A,98.60,16.27,04:45,,
CAJT_GHA167_DR3_DR2A,102.60,14.62,04:50,,
CAJT_GHA167_DR3_DR2A,100.40,13.16,04:55,,
CAJT_GHA167_DR3_DR2A,107.40,5.81,05:00,,
CAJT_GHA167_DR3_DR2A,110.00,0.00,05:05,,
CAJT_GHA167_DR3_DR2A,104.40,12.55,05:10,,
CAJT_GHA167_DR3_DR2A,95.60,13.67,05:15,,
CAJT_GHA167_DR3_DR2A,100.20,9.93,05:20,,
CAJT_GHA167_DR3_DR2A,93.20,18.46,05:25,,
CAJT_GHA167_DR3_DR2A,103.60,9.69,05:30,,
CAJT_GHA167_DR3_DR2A,88.80,13.16,05:35,,
CAJT_GHA167_DR3_DR2A,91.80,12.03,05:40,,
CAJT_GHA167_DR3_DR2A,94.80,14.53,05:45,,
CAJT_GHA167_DR3_DR2A,91.00,10.66,05:50,,
CAJT_GHA167_DR3_DR2A,90.60,10.97,05:55,,
CAJT_GHA167_DR3_DR2A,90.40,11.67,06:00,,
CAJT_GHA167_DR3_DR2A,91.80,12.13,06:05,,
CAJT_GHA167_DR3_DR2A,91.30,10.18,06:10,,
CAJT_GHA167_DR3_DR2A,91.40,10.85,06:15,,
CAJT_GHA167_DR3_DR2A,90.80,10.85,06:20,,
CAJT_GHA167_DR3_DR2A,90.20,11.08,06:25,,
CAJT_GHA167_DR3_DR2A,90.80,10.89,06:30,,
CAJT_GHA167_DR3_DR2A,92.00,10.07,06:35,,
CAJT_GHA167_DR3_DR2A,93.00,9.75,06:40,,
CAJT_GHA167_DR3_DR2A,93.60,9.21,06:45,,
CAJT_GHA167_DR3_DR2A,92.40,9.49,06:50,,
CAJT_GHA167_DR3_DR2A,92.20,10.01,06:55,,
CAJT_GHA167_DR3_DR2A,92.80,9.88,07:00,,
CAJT_GHA167_DR3_DR2A,94.20,8.87,07:05,,
CAJT_GHA167_DR3_DR2A,94.30,8.59,07:10,,
CAJT_GHA167_DR3_DR2A,94.40,8.73,07:15,,
CAJT_GHA167_DR3_DR2A,95.80,8.23,07:20,,
CAJT_GHA167_DR3_DR2A,95.20,8.41,07:25,,
CAJT_GHA167_DR3_DR2A,94.60,8.25,07:30,,
CAJT_GHA167_DR3_DR2A,94.40,8.96,07:35,,
CAJT_GHA167_DR3_DR2A,95.00,8.46,07:40,,
CAJT_GHA167_DR3_DR2A,95.00,8.51,07:45,,
CAJT_GHA167_DR3_DR2A,95.10,8.32,07:50,,
CAJT_GHA167_DR3_DR2A,94.60,9.21,07:55,,
CAJT_GHA167_DR3_DR2A,95.80,9.23,08:00,,
CAJT_GHA167_DR3_DR2A,100.00,9.38,08:05,,
CAJT_GHA167_DR3_DR2A,100.40,8.64,08:10,,
CAJT_GHA167_DR3_DR2A,103.80,14.60,08:15,,
CAJT_GHA167_DR3_DR2A,106.40,12.97,08:20,,
CAJT_GHA167_DR3_DR2A,117.40,25.54,08:25,,
CAJT_GHA167_DR3_DR2A,135.70,48.53,08:30,,
CAJT_GHA167_DR3_DR2A,145.80,59.62,08:35,,
CAJT_GHA167_DR3_DR2A,150.80,59.72,08:40,,
CAJT_GHA167_DR3_DR2A,146.60,54.66,08:45,,
CAJT_GHA167_DR3_DR2A,159.00,81.07,08:50,,
CAJT_GHA167_DR3_DR2A,130.20,58.78,08:55,,
CAJT_GHA167_DR3_DR2A,112.80,27.07,09:00,,
CAJT_GHA167_DR3_DR2A,101.00,14.58,09:05,,
CAJT_GHA167_DR3_DR2A,95.70,6.24,09:10,,
CAJT_GHA167_DR3_DR2A,94.40,4.56,09:15,,
CAJT_GHA167_DR3_DR2A,91.80,2.77,09:20,,
CAJT_GHA167_DR3_DR2A,92.60,2.41,09:25,,
CAJT_GHA167_DR3_DR2A,91.60,2.37,09:30,,
CAJT_GHA167_DR3_DR2A,88.80,0.84,09:35,,
CAJT_GHA167_DR3_DR2A,86.60,1.95,09:40,,
